"transaction_id","account_id","date","amount","currency","type","status","description","merchant","category"
"5fa2a70a-5592-4b0c-9513-a4fcc1220ccc","ACC-STUDENT-003","2025-10-29T17:51:02Z",465.85,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"45345be7-c085-4bb8-869c-a70ad9713428","ACC-STUDENT-003","2025-10-30T21:30:07Z",121.93,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"640ad4d6-c9ca-4b22-8f51-aa3111716588","ACC-STUDENT-003","2025-10-30T14:58:52Z",471.14,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"53fa7ef8-b2cb-4c59-8f53-4e0848cb1478","ACC-STUDENT-003","2025-10-31T12:56:42Z",1176.82,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"b5a224b4-93f9-4a5f-94dd-1163aaaaf0f1","ACC-STUDENT-003","2025-10-31T18:15:00Z",391.49,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"8fb93a56-abf7-4974-acd8-e8c37dc6a2f5","ACC-STUDENT-003","2025-11-01T08:01:09Z",29658.23,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"694f2a3f-c0bf-41ee-a161-5da9f8498cb4","ACC-STUDENT-003","2025-11-02T18:25:53Z",239.98,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"d47e8b66-3ddc-4ebf-9668-eb28bcad1f54","ACC-STUDENT-003","2025-11-02T10:40:24Z",7625.67,"NPR","DEBIT","COMPLETED","Shopping","Mall","Shopping"
"9cba6625-90f7-4a4b-aa77-92c51a644a90","ACC-STUDENT-003","2025-11-03T09:45:51Z",275.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"9015fd21-dd82-4be1-92e2-ccc209f778e1","ACC-STUDENT-003","2025-11-03T20:25:53Z",212.29,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"7a3c16f3-030f-4e80-8ee6-a141b9c9a764","ACC-STUDENT-003","2025-11-04T08:27:00Z",131.50,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"2659fee5-f5c1-428f-9d9d-9baedc8adf6a","ACC-STUDENT-003","2025-11-04T17:45:34Z",432.62,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"35cce065-4e2d-4201-91f0-9466c30ba112","ACC-STUDENT-003","2025-11-05T18:49:22Z",342.03,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"92127cd7-3719-4501-b0e1-b414513b5689","ACC-STUDENT-003","2025-11-05T12:12:34Z",473.30,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"a51f8f65-2d1c-4dec-9509-0bfb5699f094","ACC-STUDENT-003","2025-11-06T09:59:09Z",121.93,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"21f9bad9-6594-461e-b716-5858430299b4","ACC-STUDENT-003","2025-11-06T21:06:07Z",416.89,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"7422d61a-5dbe-4ddd-94ba-f48521d09309","ACC-STUDENT-003","2025-11-07T15:54:23Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"55d1da62-7988-4bc4-baf0-197b2e9d30ab","ACC-STUDENT-003","2025-11-08T18:26:24Z",281.40,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"72fa2d27-c0c8-4fcd-9ced-a9e0ce7c127e","ACC-STUDENT-003","2025-11-09T17:40:38Z",369.80,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"ffa1b208-5c25-4025-8581-3d538a696670","ACC-STUDENT-003","2025-11-10T19:16:59Z",176.58,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"c4a937cd-f44d-4aa2-a0b9-f29923a6c872","ACC-STUDENT-003","2025-11-11T09:57:13Z",131.50,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"22d27e10-ea1d-463f-8ee1-5ccd4c43af95","ACC-STUDENT-003","2025-11-11T19:44:08Z",261.38,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"2f74d823-de93-42a1-8cf6-f73c58e205bb","ACC-STUDENT-003","2025-11-12T19:51:31Z",342.03,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"af521eb8-4d25-487e-b0a4-f6dc1cd6280b","ACC-STUDENT-003","2025-11-12T12:11:12Z",588.41,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"835501ca-9e7d-4a7d-bdcd-e341241da2bf","ACC-STUDENT-003","2025-11-13T10:50:13Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"b66f8318-c4bc-4cf2-8f8a-b4094ae720c5","ACC-STUDENT-003","2025-11-14T17:24:27Z",1176.82,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"fb6b7fb8-291f-40b7-b116-230297530f92","ACC-STUDENT-003","2025-11-14T21:04:28Z",255.13,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"339fa60f-e26f-4691-927e-7b93b789ea2e","ACC-STUDENT-003","2025-11-15T17:26:18Z",5556.78,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"8d092c0b-49fc-4db7-a5af-e9fc0ee281ef","ACC-STUDENT-003","2025-11-16T09:13:42Z",187.91,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"db3f1723-7dce-423e-9342-3f48a993ceb7","ACC-STUDENT-003","2025-11-18T16:04:24Z",328.75,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"89250b8b-c25e-4194-8c64-e0407350fe0e","ACC-STUDENT-003","2025-11-18T09:35:17Z",289.10,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"da38ae76-b1b9-4e4e-a997-e3782121b4e6","ACC-STUDENT-003","2025-11-19T18:48:27Z",1641.73,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"4c4550b2-ad0f-4aa6-b90b-57d126f94249","ACC-STUDENT-003","2025-11-19T08:51:31Z",343.07,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"267021fc-ec80-40c0-8bcf-35183d81f9c3","ACC-STUDENT-003","2025-11-21T18:50:54Z",245.17,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"cfe3db76-b3a5-4e3e-ac4b-f613f557eadb","ACC-STUDENT-003","2025-11-21T12:08:53Z",157.32,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"af858b52-9188-4da3-bbbe-71c552179850","ACC-STUDENT-003","2025-11-22T16:02:21Z",5667.34,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"8d614b6c-4696-481e-b88b-886fad8e9ffe","ACC-STUDENT-003","2025-11-23T09:35:49Z",331.80,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"f3c568ff-43a5-4ffe-957d-e9e3269e9f56","ACC-STUDENT-003","2025-11-24T21:23:39Z",1320.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"5656c62f-583d-48fb-a620-3f77a45adf26","ACC-STUDENT-003","2025-11-24T10:06:20Z",245.56,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"ee15fa89-c564-4fd7-ba29-4d190f2b4ffb","ACC-STUDENT-003","2025-11-26T21:03:16Z",136.81,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"ae113a68-f909-4045-ab65-9bbfbbe6e4d6","ACC-STUDENT-003","2025-11-26T09:16:21Z",2764.02,"NPR","DEBIT","COMPLETED","Shopping","Mall","Shopping"
"9a25e936-6ab3-46ec-be03-8ba87586501a","ACC-STUDENT-003","2025-11-27T15:07:08Z",121.93,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"11693a93-adac-4b99-a0c3-28872c04c329","ACC-STUDENT-003","2025-11-27T22:54:57Z",245.66,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"9208ecd1-920e-40f8-ac96-0961f39fd8a1","ACC-STUDENT-003","2025-11-28T12:20:49Z",1176.82,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"f24dd54c-05e1-4c9e-9942-0646f686989e","ACC-STUDENT-003","2025-12-01T15:03:13Z",28312.07,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"38981181-c775-4fd5-8500-a6a450fa6efe","ACC-STUDENT-003","2025-12-01T21:24:12Z",4080.68,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"37bd9cf6-cebc-418d-9704-d102d8c9b97f","ACC-STUDENT-003","2025-12-01T21:20:48Z",1320.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"c5cc5931-e9fc-4c7a-93e2-ce26260f09d3","ACC-STUDENT-003","2025-12-03T11:49:25Z",1641.73,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"a745d2c7-a429-4ed1-9e8d-eda69f3219fa","ACC-STUDENT-003","2025-12-03T18:19:55Z",326.50,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"d6c789be-776a-47f2-8a7f-8f39a4a26eee","ACC-STUDENT-003","2025-12-05T15:22:16Z",1176.82,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"5f0e2a5b-6af4-414e-86d7-1a8748653bc8","ACC-STUDENT-003","2025-12-05T14:13:09Z",310.56,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"bc7348af-9bbe-49cb-95fd-e215462891ba","ACC-STUDENT-003","2025-12-06T18:24:46Z",220.44,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"a15dcc0d-be1f-4fb3-b089-a17cb9b0bf9d","ACC-STUDENT-003","2025-12-07T15:33:27Z",210.72,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"6759b76f-7e64-40e1-9b4c-77b9f72912ed","ACC-STUDENT-003","2025-12-08T22:02:36Z",110.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"ad7c27d2-ab71-4447-adbd-22d5c6200fb9","ACC-STUDENT-003","2025-12-08T12:14:56Z",195.74,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"cd9f418d-844b-4fe7-acd9-bfb13db7255b","ACC-STUDENT-003","2025-12-09T12:31:13Z",1578.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"080944f5-1755-4d1f-b187-0dadce429404","ACC-STUDENT-003","2025-12-09T12:45:38Z",285.87,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"d4f2d41f-6c13-4a30-8fa7-b381d048e6c0","ACC-STUDENT-003","2025-12-10T22:44:39Z",3925.39,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"be4bd722-f6af-4ecd-8c25-2a42cb19086a","ACC-STUDENT-003","2025-12-10T10:20:43Z",1641.73,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"98ba784c-a19b-402c-bb0b-46b59db6eea9","ACC-STUDENT-003","2025-12-10T10:00:42Z",291.05,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"8f2a92dd-8f5c-46f2-a224-010eade6d245","ACC-STUDENT-003","2025-12-11T17:22:30Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"4d552462-8788-41f9-a85e-f89bfae3f744","ACC-STUDENT-003","2025-12-11T15:07:02Z",364.48,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"91000f84-d9b7-4b4b-a181-5b82edcc7213","ACC-STUDENT-003","2025-12-12T20:06:06Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"bbc8c833-f1e8-41cc-af85-e297c8876078","ACC-STUDENT-003","2025-12-12T15:47:22Z",362.76,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"a56ab82f-6e70-490a-8ebe-551ea74f0b60","ACC-STUDENT-003","2025-12-13T13:57:33Z",216.35,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"4a097b89-0cda-47fd-a215-76d6c6de8d13","ACC-STUDENT-003","2025-12-14T18:01:09Z",314.59,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"28cfb296-827b-4137-820d-512fd214ec39","ACC-STUDENT-003","2025-12-16T22:24:40Z",489.51,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"82fea7d3-77de-46a8-8d6a-7a99dbabc257","ACC-STUDENT-003","2025-12-18T12:19:12Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"46528de3-385f-445d-b909-cf9ffc5ee055","ACC-STUDENT-003","2025-12-18T21:39:07Z",375.58,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"f6e2e57d-5e59-44ab-a1fe-087024d79aec","ACC-STUDENT-003","2025-12-19T22:43:09Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"bec85c45-ea71-400b-9433-e893fe1e0c42","ACC-STUDENT-003","2025-12-19T17:35:42Z",198.21,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"c81c71bb-18ac-45da-b79f-fd071d46ed7a","ACC-STUDENT-003","2025-12-20T09:03:31Z",184.12,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"9624b48d-4f9b-4086-80e3-a9aad51df58a","ACC-STUDENT-003","2025-12-22T10:05:45Z",1320.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"e504ecbb-f331-4344-b094-0a1075414b4b","ACC-STUDENT-003","2025-12-22T14:37:58Z",488.71,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"2c391da2-69d6-4386-a052-e7707ff135b5","ACC-STUDENT-003","2025-12-23T14:25:57Z",1578.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"1d24096c-1170-459c-8128-ae5550cf9544","ACC-STUDENT-003","2025-12-23T17:19:11Z",307.59,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"ec2ad4dd-5301-4645-a1b2-dcd6f044f0d0","ACC-STUDENT-003","2025-12-24T10:26:35Z",136.81,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"7130c440-b45e-4827-b5ea-c2efb34f785e","ACC-STUDENT-003","2025-12-24T17:59:40Z",337.14,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"f07905b6-476a-4ecd-957a-fc37f009557a","ACC-STUDENT-003","2025-12-25T19:20:32Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"da8718d4-dad6-435c-bcbe-b55001aa85a3","ACC-STUDENT-003","2025-12-26T08:49:26Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"32ff5ba3-2a8c-4f87-8499-2d9c0fe62ac0","ACC-STUDENT-003","2025-12-26T20:15:37Z",195.50,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"634e5bf4-b888-475a-b7e8-8b7b42594eb9","ACC-STUDENT-003","2025-12-27T10:25:42Z",312.29,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"b2928025-7976-4fee-8885-bfb4977465a6","ACC-STUDENT-003","2025-12-27T15:53:03Z",6941.15,"NPR","DEBIT","COMPLETED","Shopping","Local Store","Shopping"
"ac2b57d7-c844-44cc-a5ad-b37d1258ce94","ACC-STUDENT-003","2025-12-28T17:30:44Z",291.42,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"aea8ebe9-d585-45da-a272-3ab3067e90dd","ACC-STUDENT-003","2025-12-29T11:33:09Z",110.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"53ff15c4-e030-4b7d-a8d9-309821dad77d","ACC-STUDENT-003","2025-12-29T11:57:43Z",479.69,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"1277e483-4358-475c-8fbb-0a4087974d64","ACC-STUDENT-003","2025-12-31T11:13:06Z",1641.73,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"d7f7e230-c28d-432e-91a1-da06b55d8606","ACC-STUDENT-003","2025-12-31T14:03:59Z",543.89,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"ba024fd7-acbd-4901-acfa-467502eaf387","ACC-STUDENT-003","2026-01-01T10:52:15Z",29618.23,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"1de79e7b-4044-4258-b2ec-5d191992498b","ACC-STUDENT-003","2026-01-01T09:27:09Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"d82e2afc-682c-4a6d-82e3-44902078a341","ACC-STUDENT-003","2026-01-01T18:15:10Z",258.51,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"ec20afaf-54e5-4581-b6b7-13faf73f00bd","ACC-STUDENT-003","2026-01-02T15:23:42Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"89091ca8-cf62-4b31-b753-93bfc1c126b2","ACC-STUDENT-003","2026-01-02T15:26:52Z",264.37,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"2b0b6820-26a2-4b18-af66-c60b34994eb3","ACC-STUDENT-003","2026-01-03T17:24:00Z",5285.41,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"9b922264-f2f2-48a4-91c6-c19f5d6eaace","ACC-STUDENT-003","2026-01-05T16:54:55Z",110.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"2b4c1b8f-d987-4998-a308-8aa0fe1aa3b4","ACC-STUDENT-003","2026-01-05T16:24:32Z",284.88,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"52214446-7031-4b90-a927-a51625480c8b","ACC-STUDENT-003","2026-01-05T18:46:36Z",6107.56,"NPR","DEBIT","COMPLETED","Shopping","Mall","Shopping"
"65a852d7-5233-47a7-8e6f-4a88ccf36649","ACC-STUDENT-003","2026-01-06T22:25:04Z",1578.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"a41c9e89-3629-44a3-be7c-eb47a9de7676","ACC-STUDENT-003","2026-01-07T16:16:08Z",1641.73,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"b6735280-89da-4b94-9c80-b20f9d50c605","ACC-STUDENT-003","2026-01-07T13:37:39Z",448.35,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"dad502c3-4c1d-4d66-b7aa-28be753c7a20","ACC-STUDENT-003","2026-01-08T15:59:43Z",1463.18,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"1d2daea8-9bc8-4c75-8ef9-ddb665cfc94e","ACC-STUDENT-003","2026-01-08T20:15:06Z",459.32,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"63324c85-59be-4875-bc98-068397364c45","ACC-STUDENT-003","2026-01-09T17:16:07Z",98.07,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"de0afd11-a286-48ed-8cb8-cc081a40979c","ACC-STUDENT-003","2026-01-09T20:23:38Z",366.62,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"11bc94ae-37f2-431f-92ea-5b878cf526b2","ACC-STUDENT-003","2026-01-10T09:44:28Z",3870.34,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"8fb304c5-2fc3-48db-87f6-79d62d3a6725","ACC-STUDENT-003","2026-01-10T15:28:43Z",179.93,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"0a8cd3e7-f588-4bd2-b58d-aea2cc251011","ACC-STUDENT-003","2026-01-12T13:49:26Z",110.00,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"42d1bf62-bf3b-4757-b574-655bc89065e9","ACC-STUDENT-003","2026-01-12T10:43:46Z",447.31,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"541ab425-86ad-4165-80ec-7e6422022d8d","ACC-STUDENT-004","2025-01-13T13:22:39Z",200.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"e74c8fc3-a362-4838-a724-f5281458f991","ACC-STUDENT-004","2025-01-14T10:50:33Z",1147.64,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"a98fed67-61f1-433e-a7c9-8ffa899fe599","ACC-STUDENT-004","2025-01-14T08:38:34Z",579.69,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"023564a2-b98b-4113-8553-e06f7004c58e","ACC-STUDENT-004","2025-01-15T09:55:55Z",1193.98,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"94b0caa1-96ab-4ea5-bd3a-45c777a486d7","ACC-STUDENT-004","2025-01-15T17:15:54Z",755.45,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"8ee7cd20-819c-4d19-b559-c1e5a1e7b96c","ACC-STUDENT-004","2025-01-16T15:59:58Z",88.68,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"3eb11720-6396-4a6f-9557-f65a04ba4883","ACC-STUDENT-004","2025-01-17T11:21:56Z",5107.03,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"6d4c07f9-5915-44fe-8cf0-341ba5249369","ACC-STUDENT-004","2025-01-18T15:04:51Z",780.74,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"92253949-3870-4946-a02c-f3793467bd91","ACC-STUDENT-004","2025-01-19T17:47:39Z",890.11,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"09349930-12a6-4827-a034-b5239399f94f","ACC-STUDENT-004","2025-01-21T15:19:50Z",239.09,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"a6a6c567-92e3-412c-a7ed-2143a33812e7","ACC-STUDENT-004","2025-01-22T20:50:51Z",3276.78,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"661587db-8d4d-4698-98fd-2750640134a2","ACC-STUDENT-004","2025-01-22T08:35:30Z",1193.98,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"d05fc9f7-9b70-4979-88c1-71de3977313f","ACC-STUDENT-004","2025-01-22T10:27:44Z",1183.15,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"b61dfd9a-c20b-4a62-bf92-c52c3508ea3a","ACC-STUDENT-004","2025-01-23T22:03:15Z",597.94,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"98af8dfe-c6de-4e9a-81b9-1a768e9661b9","ACC-STUDENT-004","2025-01-24T08:51:00Z",855.87,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"9eef7481-d16f-4a25-91d7-d03c76e27ef6","ACC-STUDENT-004","2025-01-25T18:56:15Z",473.55,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"29bd6e58-5cd9-437e-a900-5e65ad902f9b","ACC-STUDENT-004","2025-01-26T11:31:45Z",366.06,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"9c2be9bf-0963-4d21-8865-4a5f702848e6","ACC-STUDENT-004","2025-01-27T12:55:41Z",200.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"90fcf494-62e4-47b2-802b-0367b69a51d7","ACC-STUDENT-004","2025-01-27T19:34:32Z",1042.94,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"21144ecb-e993-4845-aa5e-0e223d5af376","ACC-STUDENT-004","2025-01-28T22:08:53Z",95.64,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"f1adffab-cd8c-4b01-8f52-a69646cf09d0","ACC-STUDENT-004","2025-01-29T11:44:28Z",99.50,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"f03eefae-fc4f-4d67-9868-e1a85346a158","ACC-STUDENT-004","2025-01-29T08:31:53Z",903.83,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"36448061-2774-44f2-9dce-e99c9730ba6c","ACC-STUDENT-004","2025-01-30T14:31:01Z",221.69,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"496e8678-a107-4d04-a7b2-42846f8ed92e","ACC-STUDENT-004","2025-01-31T12:02:34Z",71.32,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"9e27224a-db37-479d-bc6d-b50fa9ad746c","ACC-STUDENT-004","2025-02-01T20:57:21Z",31640.22,"NPR","CREDIT","COMPLETED","Monthly Allowance","Family Transfer","Income"
"8665e0a8-e6f2-4e37-8658-7f5688614929","ACC-STUDENT-004","2025-02-01T19:53:39Z",714.84,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"df4f4200-6c44-4b9d-846a-387e2a4c33a6","ACC-STUDENT-004","2025-02-02T19:59:43Z",385.08,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"885400bf-f01c-460a-ba9b-33639f05961e","ACC-STUDENT-004","2025-02-03T10:24:29Z",960.00,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"76c6a902-1c0f-4d9f-bd75-1020a8832523","ACC-STUDENT-004","2025-02-05T17:17:23Z",248.75,"NPR","DEBIT","COMPLETED","Daily Commute","Bus","Transport"
"8cf0c0ed-be2d-4b34-b3ca-fe6b44512377","ACC-STUDENT-004","2025-02-05T20:49:38Z",721.82,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"0bacdd08-bde5-44c8-bdea-49b27c0f76fe","ACC-STUDENT-004","2025-02-05T13:53:16Z",10469.81,"NPR","DEBIT","COMPLETED","Shopping","Local Store","Shopping"
"3ed5c28c-3586-4ca7-8772-2b601038c50d","ACC-STUDENT-004","2025-02-06T08:22:30Z",88.68,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"3c2cdc0a-b3fa-4c3d-b844-0b4dd77427b6","ACC-STUDENT-004","2025-02-06T08:37:05Z",887.62,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"2333b9b1-899b-4c34-9e8e-4e76843315d7","ACC-STUDENT-004","2025-02-07T20:50:17Z",71.32,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"cfa9c134-c59a-4e62-bbea-c42e2743ec89","ACC-STUDENT-004","2025-02-07T18:11:09Z",674.31,"NPR","DEBIT","COMPLETED","Meals","Canteen","Food"
"2a8e3d04-9d81-4843-9a23-340904f73c3b","ACC-STUDENT-004","2025-02-08T21:28:37Z",402.84,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"22e7d75a-dd68-4930-b963-f7c5f98249e1","ACC-STUDENT-004","2025-02-10T21:22:34Z",7224.65,"NPR","CREDIT","COMPLETED","Part-time Payment","Freelance","Income"
"ad25fc3d-be8c-493a-9375-2bf4529d1f00","ACC-STUDENT-004","2025-02-10T15:07:32Z",80.00,"NPR","DEBIT","COMPLETED","Daily Commute","Local Taxi","Transport"
"56a254e7-62a0-418f-b2cc-e649ebbfe28c","ACC-STUDENT-004","2025-02-10T13:53:52Z",546.91,"NPR","DEBIT","COMPLETED","Meals","Restaurant","Food"
"4d46c633-8c6e-4a37-bab0-198e68867100","ACC-STUDENT-004","2025-02-11T13:26:57Z",1147.64,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
"70eddace-df8d-4b9d-aef7-4a3a857f6647","ACC-STUDENT-004","2025-02-11T17:01:10Z",883.32,"NPR","DEBIT","COMPLETED","Meals","Cafe","Food"
"8bab718b-aaff-4549-a501-84a2a3dc2a9e","ACC-STUDENT-004","2025-02-12T16:45:49Z",99.50,"NPR","DEBIT","COMPLETED","Daily Commute","Pathao","Transport"
